127774 ins/riscv_1_300_out.txt
137360 ins/riscv_2_300_out.txt
142246 ins/riscv_3_300_out.txt
133344 ins/riscv_4_300_out.txt
144996 ins/riscv_12_300_out.txt
163104 ins/riscv_123_300_out.txt
176586 ins/riscv_1234_300_out.txt
226196 ins/riscv_1_600_out.txt
226912 ins/riscv_2_600_out.txt
246972 ins/riscv_3_600_out.txt
248142 ins/riscv_4_600_out.txt
230368 ins/riscv_12_600_out.txt
255020 ins/riscv_123_600_out.txt
286682 ins/riscv_1234_600_out.txt
273834 ins/riscv_1_900_out.txt
232932 ins/riscv_2_900_out.txt
258794 ins/riscv_3_900_out.txt
254742 ins/riscv_4_900_out.txt
265138 ins/riscv_12_900_out.txt
279532 ins/riscv_123_900_out.txt
292562 ins/riscv_1234_900_out.txt
275986 ins/riscv_1_1200_out.txt
241464 ins/riscv_2_1200_out.txt
258794 ins/riscv_3_1200_out.txt
249962 ins/riscv_4_1200_out.txt
264460 ins/riscv_12_1200_out.txt
272634 ins/riscv_123_1200_out.txt
281162 ins/riscv_1234_1200_out.txt
275986 ins/riscv_1_1500_out.txt
237706 ins/riscv_2_1500_out.txt
258794 ins/riscv_3_1500_out.txt
249528 ins/riscv_4_1500_out.txt
261514 ins/riscv_12_1500_out.txt
269768 ins/riscv_123_1500_out.txt
278960 ins/riscv_1234_1500_out.txt
275986 ins/riscv_1_1800_out.txt
237706 ins/riscv_2_1800_out.txt
258794 ins/riscv_3_1800_out.txt
249528 ins/riscv_4_1800_out.txt
261514 ins/riscv_12_1800_out.txt
269768 ins/riscv_123_1800_out.txt
